,bop date,eop date,day count,bop SPTL price,eop SPTL price,bop VGLT price,eop VGLT price,eop VGLT / eop SPTL,bop VGLT / SPTL moving avg,eop VGLT / SPTL moving avg,eop SPTL unit price,eop VGLT / eop VGLT,bop VGLT / VGLT moving avg,eop VGLT / VGLT moving avg,eop VGLT unit price,SPTL unit price pct diff,VGLT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SPTL shares per unit,bop SPTL shares,eop SPTL shares,eop SPTL shares bought,eop SPTL shares sold,eop SPTL shares traded,VGLT shares per unit,bop VGLT shares,eop VGLT shares,eop VGLT shares bought,eop VGLT shares sold,eop VGLT shares traded,SPTL daily commission,VGLT daily commission,daily total commissions,SPTL cop,SPTL pct cop,SPTL daily position pnl,VGLT cop,VGLT pct cop,VGLT daily position pnl,daily position pnl,short SPTL investment amount,long SPTL investment amount,SPTL investment amount,daily SPTL borrow cost,short VGLT investment amount,long VGLT investment amount,VGLT investment amount,daily VGLT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
0,2025-01-02,2025-01-03,1,,26.12,,55.25,2.1152373660030626,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2025-01-03,2025-01-06,3,26.12,26.05,55.25,55.05,2.113243761996161,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.07000000000000028,-0.002683536208854429,,-0.20000000000000284,-0.0036264772291733265,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-01-06,2025-01-07,1,26.05,25.77,55.05,54.48,2.1140861466821885,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.28000000000000114,-0.010806743535102284,,-0.5700000000000003,-0.010408201327432086,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025-01-07,2025-01-08,1,25.77,25.81,54.48,54.56,2.1139093374660987,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.03999999999999915,0.001550989066248734,,0.0800000000000054,0.0014673516939497444,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-01-08,2025-01-10,2,25.81,25.63,54.56,54.17,2.113538821693328,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.17999999999999972,-0.006998473354542747,,-0.39000000000000057,-0.007173763865399209,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2025-01-10,2025-01-13,3,25.63,25.58,54.17,54.07,2.113760750586396,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.05000000000000071,-0.0019527442252831291,,-0.10000000000000142,-0.0018477462758939988,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-01-13,2025-01-14,1,25.58,25.54,54.07,53.99,2.1139389193422082,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.03999999999999915,-0.0015649455463033672,,-0.0799999999999983,-0.0014806591637178523,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2025-01-14,2025-01-15,1,25.54,25.97,53.99,54.88,2.1132075471698113,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.4299999999999997,0.016696175070263858,,0.8900000000000006,0.016350139187434286,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2025-01-15,2025-01-16,1,25.97,26.06,54.88,55.09,2.113967766692249,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.08999999999999986,0.0034595460220419325,,0.21000000000000085,0.003819228066995397,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2025-01-16,2025-01-17,1,26.06,26.1,55.09,55.16,2.1134099616858233,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.0400000000000027,0.0015337426319487184,,0.06999999999999318,0.0012698414404757152,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2025-01-17,2025-01-21,4,26.1,26.31,55.16,55.6,2.113264918282022,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.2099999999999973,0.008013780723553616,,0.44000000000000483,0.007945148331435795,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2025-01-21,2025-01-22,1,26.31,26.2,55.6,55.36,2.1129770992366415,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.10999999999999943,-0.0041896842851501396,,-0.240000000000002,-0.004325889947122606,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2025-01-22,2025-01-23,1,26.2,26.02,55.36,54.99,2.1133743274404306,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.17999999999999972,-0.006893937682691932,,-0.36999999999999744,-0.006705960789690731,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2025-01-23,2025-01-24,1,26.02,26.12,54.99,55.2,2.113323124042879,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.10000000000000142,0.0038358313238711925,,0.21000000000000085,0.003811602763326252,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2025-01-24,2025-01-27,3,26.12,26.44,55.2,55.87,2.113086232980333,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.3200000000000003,0.012176710575255285,,0.6699999999999946,0.012064610188007755,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2025-01-27,2025-01-28,1,26.44,26.38,55.87,55.78,2.1144806671721,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.060000000000002274,-0.00227186769431713,,-0.0899999999999963,-0.0016121812717144978,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2025-01-28,2025-01-29,1,26.38,26.35,55.78,55.7,2.113851992409867,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.029999999999997584,-0.0011378723017971093,,-0.0799999999999983,-0.0014352352661045162,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2025-01-29,2025-01-30,1,26.35,26.44,55.7,55.92,2.1149773071104385,,,,1.0,,,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.08999999999999986,0.003409739996114206,,0.21999999999999886,0.0039419509923164005,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2025-01-30,2025-01-31,1,26.44,26.33,55.92,55.67,2.1143182681352073,,,,1.0,,,,,,,True,False,False,0,0,,,,,,,,,,,,,,,0.0,-0.11000000000000298,-0.004169041475267655,,-0.25,-0.004480695730138444,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2025-01-31,2025-02-03,3,26.33,26.38,55.67,55.77,2.114101592115239,,2.1138027954121243,,1.0,,1.0,,,,,False,False,False,0,0,,,,,,,,,,,,,,,0.0,0.05000000000000071,0.001897173780950521,,0.10000000000000142,0.0017946882060460266,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2025-02-03,2025-02-04,1,26.38,26.45,55.77,55.94,2.1149338374291116,2.1138027954121243,2.1137876189834266,55.910083938650686,1.0,1.0,1.0,55.94,-0.000534931419078684,0.0,-0.000534931419078684,False,False,True,0,0,3779.0,0.0,0.0,0.0,-0.0,0.0,1788.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07000000000000028,0.002650011015139916,0.0,0.1699999999999946,0.0030435973723511823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2025-02-04,2025-02-05,1,26.45,26.86,55.94,56.76,2.1131794489947877,2.1137876189834266,2.1137844033333577,56.77633544589484,1.0,1.0,1.0,56.76,0.000287757147408467,0.0,0.000287757147408467,False,True,False,0,-1,3724.0,0.0,-3724.0,0.0,3724.0,-3724.0,1762.0,0.0,1762.0,1762.0,-0.0,1762.0,-18.62,-8.81,-27.43,0.41000000000000014,0.01538203279078323,0.0,0.8200000000000003,0.014552164518028302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.43,-27.43,-27.43
22,2025-02-05,2025-02-06,1,26.86,26.86,56.76,56.77,2.11355174981385,2.1137844033333577,2.1137576834899408,56.77624907353399,1.0,1.0,1.0,56.77,0.00011007098149494785,0.0,0.00011007098149494785,False,True,False,-1,-1,3722.0,-3724.0,-3722.0,2.0,-0.0,2.0,1761.0,1762.0,1761.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.0,0.0,-0.0,0.010000000000005116,0.00017616489079296904,17.620000000009014,17.620000000009014,-100026.64,0.0,-100026.64,-2.7785177777777776,0.0,100011.12,100011.12,0.0,-15.520000000004075,200037.76,-100026.64,-2.7785177777777776,14.826482222231236,-12.603517777768763,-12.603517777768763
23,2025-02-06,2025-02-07,1,26.86,26.7,56.77,56.44,2.113857677902622,2.1137576834899408,2.113755100511767,56.43733014918141,1.0,1.0,1.0,56.44,-4.7305350251552854e-05,0.0,-4.7305350251552854e-05,False,False,True,-1,0,3746.0,-3722.0,0.0,3722.0,-0.0,3722.0,1772.0,1761.0,0.0,0.0,1761.0,-1761.0,-18.61,-8.805,-27.415,-0.16000000000000014,-0.005974625688887695,595.5200000000006,-0.3300000000000054,-0.005829890198021674,-581.1300000000095,14.389999999991005,-99972.92,0.0,-99972.92,-2.7770255555555554,0.0,99971.97,99971.97,0.0,-0.9499999999970896,199944.89,-99972.92,-2.7770255555555554,-15.80202555556455,-28.405543333333313,-28.405543333333313
24,2025-02-07,2025-02-10,3,26.7,26.63,56.44,56.31,2.114532482162974,2.113755100511767,2.1138047835352496,56.289298326628355,1.0,1.0,1.0,56.31,-0.00036770519732448815,0.0,-0.00036770519732448815,False,False,True,0,0,3754.0,0.0,0.0,0.0,-0.0,0.0,1776.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.002625165580362945,-0.0,-0.12999999999999545,-0.0023059877180860036,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.405543333333313,-28.405543333333313
25,2025-02-10,2025-02-11,1,26.63,26.48,56.31,55.98,2.1140483383685797,2.1138047835352496,2.113819162924359,55.97355066801341,1.0,1.0,1.0,55.98,-0.00011521442518323691,0.0,-0.00011521442518323691,False,False,True,0,0,3775.0,0.0,0.0,0.0,-0.0,0.0,1786.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.005648668757033309,-0.0,-0.3300000000000054,-0.005877655179219758,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.405543333333313,-28.405543333333313
26,2025-02-11,2025-02-12,1,26.48,26.13,55.98,55.26,2.1148105625717566,2.113819162924359,2.1138627450858363,55.234094727213495,1.0,1.0,1.0,55.26,-0.00046889878278291036,0.0,-0.00046889878278291036,False,False,True,0,0,3826.0,0.0,0.0,0.0,-0.0,0.0,1810.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3500000000000014,-0.013305651536286385,-0.0,-0.7199999999999989,-0.012945164592036963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.405543333333313,-28.405543333333313
27,2025-02-12,2025-02-13,1,26.13,26.53,55.26,56.08,2.1138333961552958,2.1138627450858363,2.1138940375351103,56.08077862712724,1.0,1.0,1.0,56.08,1.3884124856914609e-05,0.0,1.3884124856914609e-05,False,True,False,0,-1,3769.0,0.0,-3769.0,0.0,3769.0,-3769.0,1783.0,0.0,1783.0,1783.0,-0.0,1783.0,-18.845,-8.915000000000001,-27.759999999999998,0.40000000000000213,0.015192088617127165,0.0,0.8200000000000003,0.014729923231064179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.759999999999998,-56.16554333333331,-56.16554333333331
28,2025-02-13,2025-02-14,1,26.53,26.69,56.08,56.42,2.113900337204946,2.1138940375351103,2.1138906660607453,56.4198318618121,1.0,1.0,1.0,56.42,-2.9801212059177083e-06,0.0,-2.9801212059177083e-06,False,False,True,-1,0,3746.0,-3769.0,0.0,3769.0,-0.0,3769.0,1772.0,1783.0,0.0,0.0,1783.0,-1783.0,-18.845,-8.915000000000001,-27.759999999999998,0.16000000000000014,0.006012795266784412,-603.0400000000005,0.3400000000000034,0.006044462847515671,606.220000000006,3.1800000000055206,-99991.57,0.0,-99991.57,-2.7775436111111116,0.0,99990.64,99990.64,0.0,-0.930000000007567,199982.21000000002,-99991.57,-2.7775436111111116,-27.35754361110559,-83.5230869444389,-83.5230869444389
29,2025-02-14,2025-02-18,4,26.69,26.4,56.42,55.82,2.1143939393939397,2.1138906660607453,2.113939864946151,55.806713584003674,1.0,1.0,1.0,55.82,-0.00023805083268122273,0.0,-0.00023805083268122273,False,False,True,0,0,3786.0,0.0,0.0,0.0,-0.0,0.0,1791.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2900000000000027,-0.010924953264162367,-0.0,-0.6000000000000014,-0.010691477465674122,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.5230869444389,-83.5230869444389
30,2025-02-18,2025-02-19,1,26.4,26.44,55.82,55.87,2.113086232980333,2.113939864946151,2.1139309306810667,55.892570029176234,1.0,1.0,1.0,55.87,0.00040389245660973525,0.0,0.00040389245660973525,False,True,False,0,-1,3784.0,0.0,-3784.0,0.0,3784.0,-3784.0,1790.0,0.0,1790.0,1790.0,-0.0,1790.0,-18.92,-8.950000000000001,-27.870000000000005,0.0400000000000027,0.001514004831215233,0.0,0.04999999999999716,0.0008953353628812611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.870000000000005,-111.3930869444389,-111.3930869444389
31,2025-02-19,2025-02-20,1,26.44,26.52,55.87,56.05,2.113499245852187,2.1139309306810667,2.1139570380118435,56.06144828166189,1.0,1.0,1.0,56.05,0.00020423037748861335,0.0,0.00020423037748861335,False,True,False,-1,-1,3771.0,-3784.0,-3771.0,13.0,-0.0,13.0,1784.0,1790.0,1784.0,0.0,6.0,-6.0,-0.065,-0.03,-0.095,0.0799999999999983,0.003021150334176251,-302.71999999999355,0.17999999999999972,0.0032165860471114866,322.1999999999995,19.48000000000593,-100048.96,0.0,-100048.96,-2.779137777777778,0.0,100007.29999999999,100007.29999999999,0.0,-41.660000000018044,200056.26,-100048.96,-2.779137777777778,16.605862222228154,-94.78722472221075,-94.78722472221075
32,2025-02-20,2025-02-21,1,26.52,26.82,56.05,56.68,2.1133482475764356,2.1139570380118435,2.1139557340186443,56.69632775947765,1.0,1.0,1.0,56.68,0.0002880276670304397,0.0,0.0002880276670304397,False,True,False,-1,-1,3729.0,-3771.0,-3729.0,42.0,-0.0,42.0,1764.0,1784.0,1764.0,0.0,20.0,-20.0,-0.21,-0.1,-0.31,0.3000000000000007,0.011248712535870667,-1131.3000000000027,0.6300000000000026,0.011177265304310745,1123.9200000000046,-7.379999999998063,-100006.92,0.0,-100006.92,-2.7779700000000003,0.0,99993.2,99993.2,0.0,-13.720000000001164,200000.12,-100006.92,-2.7779700000000003,-10.467969999998063,-105.25519472220881,-105.25519472220881
33,2025-02-21,2025-02-24,3,26.82,26.9,56.68,56.83,2.112639405204461,2.1139557340186443,2.1139215480767235,56.86540924510153,1.0,1.0,1.0,56.83,0.0006228790851182192,0.0,0.0006228790851182192,False,True,False,-1,-1,3721.0,-3729.0,-3721.0,8.0,-0.0,8.0,1760.0,1764.0,1760.0,0.0,4.0,-4.0,-0.04,-0.02,-0.06,0.0799999999999983,0.0029784087542608544,-298.3199999999936,0.14999999999999858,0.00264294048655034,264.5999999999975,-33.719999999996105,-100011.78,0.0,-100011.78,-8.334315,0.0,99983.52,99983.52,0.0,-28.25999999999476,199995.3,-100011.78,-8.334315,-42.11431499999611,-147.36950972220492,-147.36950972220492
34,2025-02-24,2025-02-25,1,26.9,27.29,56.83,57.7,2.1143275925247345,2.1139215480767235,2.113983616053943,57.68891904701378,1.0,1.0,1.0,57.7,-0.00019206268871917406,0.0,-0.00019206268871917406,False,False,True,-1,0,3663.0,-3721.0,0.0,3721.0,-0.0,3721.0,1733.0,1760.0,0.0,0.0,1760.0,-1760.0,-18.605,-8.8,-27.405,0.39000000000000057,0.014394048112453607,-1451.190000000002,0.8700000000000045,0.015192818205023741,1531.200000000008,80.0100000000059,-100094.9,0.0,-100094.9,-2.780413888888889,0.0,100020.8,100020.8,0.0,-74.09999999999127,200115.7,-100094.9,-2.780413888888889,49.824586111117014,-97.54492361108791,-97.54492361108791
35,2025-02-25,2025-02-26,1,27.29,27.44,57.7,58.02,2.1144314868804663,2.113983616053943,2.113981157039362,58.007710424520205,1.0,1.0,1.0,58.02,-0.00021183862856196704,0.0,-0.00021183862856196704,False,False,True,0,0,3645.0,0.0,0.0,0.0,-0.0,0.0,1724.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.15000000000000213,0.005481468137437497,0.0,0.3200000000000003,0.005530605179204079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.54492361108791,-97.54492361108791
36,2025-02-26,2025-02-27,1,27.44,27.29,58.02,57.68,2.1135947233418837,2.113981157039362,2.1139682935859625,57.690545775604186,1.0,1.0,1.0,57.68,0.00018281573624641005,0.0,0.00018281573624641005,False,True,False,0,-1,3666.0,0.0,-3666.0,0.0,3666.0,-3666.0,1734.0,0.0,1734.0,1734.0,-0.0,1734.0,-18.330000000000002,-8.67,-27.0,-0.15000000000000213,-0.005481468137437446,-0.0,-0.3400000000000034,-0.0058772857165644045,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-124.54492361108791,-124.54492361108791
37,2025-02-27,2025-02-28,1,27.29,27.59,57.68,58.32,2.113809351214208,2.1139682935859625,2.113909895791151,58.3243852200367,1.0,1.0,1.0,58.32,7.51895606548123e-05,0.0,7.51895606548123e-05,True,True,False,-1,0,3625.0,-3666.0,0.0,3666.0,-0.0,3666.0,1715.0,1734.0,0.0,0.0,1734.0,-1734.0,-18.330000000000002,-8.67,-27.0,0.3000000000000007,0.01093305350894764,-1099.8000000000027,0.6400000000000006,0.011034594723709068,1109.760000000001,9.959999999998217,-100045.14,0.0,-100045.14,-2.7790316666666666,0.0,100017.12,100017.12,0.0,-28.020000000004075,200062.26,-100045.14,-2.7790316666666666,-19.81903166666845,-144.36395527775636,-144.36395527775636
38,2025-02-28,2025-03-03,3,27.59,27.64,58.32,58.43,2.1139652677279304,2.113909895791151,2.113892245770787,58.428469519667416,1.0,1.0,1.0,58.43,-2.6193742549578213e-05,0.0,-2.6193742549578213e-05,False,False,True,0,0,3617.0,0.0,0.0,0.0,-0.0,0.0,1711.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000000071,0.0018106106702745143,0.0,0.10999999999999943,0.0018843688659429501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.36395527775636,-144.36395527775636
39,2025-03-03,2025-03-04,1,27.64,27.35,58.43,57.82,2.1140767824497257,2.113892245770787,2.1138910052875115,57.81495292183103,1.0,1.0,1.0,57.82,-8.729329747881527e-05,0.0,-8.729329747881527e-05,False,False,True,0,0,3657.0,0.0,0.0,0.0,-0.0,0.0,1730.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28999999999999915,-0.010547470031478923,-0.0,-0.6099999999999994,-0.010494719978145649,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144.36395527775636,-144.36395527775636
40,2025-03-04,2025-03-05,1,27.35,27.15,57.82,57.34,2.111970534069982,2.1138910052875115,2.113742840119555,57.39214079355593,1.0,1.0,1.0,57.34,0.0009089135230085957,0.0,0.0009089135230085957,False,True,False,0,-1,3687.0,0.0,-3687.0,0.0,3687.0,-3687.0,1744.0,0.0,1744.0,1744.0,-0.0,1744.0,-18.435,-8.72,-27.155,-0.20000000000000284,-0.0073394824880459114,-0.0,-0.4799999999999969,-0.008336276132976122,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.155,-171.51895527775636,-171.51895527775636
41,2025-03-05,2025-03-06,1,27.15,27.08,57.34,57.19,2.111890694239291,2.113742840119555,2.1136784023817805,57.240156110437546,1.0,1.0,1.0,57.19,0.0008766240535598168,0.0,0.0008766240535598168,False,True,False,-1,-1,3697.0,-3687.0,-3697.0,0.0,10.0,-10.0,1749.0,1744.0,1749.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,-0.07000000000000028,-0.002581598335870172,258.09000000000106,-0.15000000000000568,-0.0026194025279990944,-261.6000000000099,-3.5100000000088585,-100102.04999999999,0.0,-100102.04999999999,-2.7806124999999997,0.0,100000.96,100000.96,0.0,-101.08999999998196,200103.01,-100102.04999999999,-2.7806124999999997,-6.365612500008858,-177.88456777776523,-177.88456777776523
42,2025-03-06,2025-03-07,1,27.08,26.98,57.19,57.02,2.1134173461823575,2.1136784023817805,2.1136716822002053,57.02704329626044,1.0,1.0,1.0,57.02,0.00012351563119612609,0.0,0.00012351563119612609,False,True,False,-1,-1,3707.0,-3697.0,-3707.0,0.0,10.0,-10.0,1754.0,1749.0,1754.0,5.0,-0.0,5.0,-0.05,-0.025,-0.07500000000000001,-0.09999999999999787,-0.0036995972644643465,369.69999999999214,-0.1699999999999946,-0.0029769744426987477,-297.32999999999055,72.3700000000016,-100114.76,0.0,-100114.76,-2.7809655555555555,0.0,100025.31,100025.31,0.0,-89.44999999999709,200140.07,-100114.76,-2.7809655555555555,69.51403444444604,-108.37053333331919,-108.37053333331919
43,2025-03-07,2025-03-10,3,26.98,27.25,57.02,57.6,2.1137614678899084,2.1136716822002053,2.1136668716995697,57.597553339955596,1.0,1.0,1.0,57.6,-4.247763904420431e-05,0.0,-4.247763904420431e-05,False,False,True,-1,0,3669.0,-3707.0,0.0,3707.0,-0.0,3707.0,1736.0,1754.0,0.0,0.0,1754.0,-1754.0,-18.535,-8.77,-27.305,0.2699999999999996,0.00995767032964328,-1000.8899999999984,0.5799999999999983,0.010120484217319571,1017.319999999997,16.429999999998586,-100014.86,0.0,-100014.86,-8.334571666666667,0.0,100013.08,100013.08,0.0,-1.7799999999988358,200027.94,-100014.86,-8.334571666666667,-19.209571666668083,-127.58010499998727,-127.58010499998727
44,2025-03-10,2025-03-11,1,27.25,27.05,57.6,57.22,2.1153419593345655,2.1136668716995697,2.1137073455581494,57.17468887947336,1.0,1.0,1.0,57.22,-0.0007921892762698628,0.0,-0.0007921892762698628,False,False,True,0,0,3695.0,0.0,0.0,0.0,-0.0,0.0,1748.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1999999999999993,-0.007366515816762554,-0.0,-0.38000000000000256,-0.0066190800798813865,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.58010499998727,-127.58010499998727
45,2025-03-11,2025-03-12,1,27.05,26.91,57.22,56.89,2.114083983649201,2.1137073455581494,2.1137091278221805,56.8798646689698,1.0,1.0,1.0,56.89,-0.00017817250792203802,0.0,-0.00017817250792203802,False,False,True,0,0,3716.0,0.0,0.0,0.0,-0.0,0.0,1758.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.005189040553676063,-0.0,-0.3299999999999983,-0.005783908859408188,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.58010499998727,-127.58010499998727
46,2025-03-12,2025-03-13,1,26.91,27.13,56.89,57.35,2.113896056026539,2.1137091278221805,2.1136634024949195,57.344928637815755,1.0,1.0,1.0,57.35,-8.843219570002903e-05,0.0,-8.843219570002903e-05,False,False,True,0,0,3686.0,0.0,0.0,0.0,-0.0,0.0,1744.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.008142161932025953,0.0,0.46000000000000085,0.008053264812823637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.58010499998727,-127.58010499998727
47,2025-03-13,2025-03-14,1,27.13,27.0,57.35,57.06,2.1133333333333333,2.1136634024949195,2.1136383993538215,57.06891186736283,1.0,1.0,1.0,57.06,0.00015617195038714987,0.0,0.00015617195038714987,False,True,False,0,-1,3705.0,0.0,-3705.0,0.0,3705.0,-3705.0,1753.0,0.0,1753.0,1753.0,-0.0,1753.0,-18.525000000000002,-8.765,-27.290000000000003,-0.129999999999999,-0.0048032606665112665,-0.0,-0.28999999999999915,-0.005069497790025753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.290000000000003,-154.87010499998726,-154.87010499998726
48,2025-03-14,2025-03-17,3,27.0,27.12,57.06,57.28,2.112094395280236,2.1136383993538215,2.1135481022575857,57.32187339047564,1.0,1.0,1.0,57.28,0.0007307627894768796,0.0,0.0007307627894768796,False,True,False,-1,-1,3690.0,-3705.0,-3690.0,15.0,-0.0,15.0,1746.0,1753.0,1746.0,0.0,7.0,-7.0,-0.075,-0.035,-0.11,0.120000000000001,0.004434597067865775,-444.60000000000366,0.21999999999999886,0.0038481768670362865,385.65999999999804,-58.940000000005625,-100035.0,0.0,-100035.0,-8.33625,0.0,100026.18000000001,100026.18000000001,0.0,-8.819999999992433,200061.18,-100035.0,-8.33625,-67.38625000000562,-222.25635499999288,-222.25635499999288
49,2025-03-17,2025-03-18,1,27.12,27.16,57.28,57.38,2.1126656848306333,2.1135481022575857,2.1134616895294207,57.40396645731603,1.0,1.0,1.0,57.38,0.0004175924286990689,0.0,0.0004175924286990689,False,True,False,-1,-1,3684.0,-3690.0,-3684.0,6.0,-0.0,6.0,1743.0,1746.0,1743.0,0.0,3.0,-3.0,-0.03,-0.015,-0.045,0.03999999999999915,0.0014738396183005232,-147.59999999999684,0.10000000000000142,0.0017442879008286814,174.60000000000247,27.000000000005627,-100072.8,0.0,-100072.8,-2.7798000000000003,0.0,100010.88,100010.88,0.0,-61.919999999998254,200083.68,-100072.8,-2.7798000000000003,24.175200000005624,-198.08115499998726,-198.08115499998726
